"Letöltés idõpontja";"2017.04.21. 17:08"
"Alap neve:";"AEGON Smart Money Befektetési Alapok Alapja"
"Befektetési sorozat megjelölése:";""
"Befektetési jegy devizaneme:";"HUF"
"Kategória:";"Abszolút hozamú"
"Földrajzi kitettség:";"Globális"
"Devizális kitettség:";"Egyéb"
"Egyéb jellemzõ kitettség:";"Alapok alapja"
"Hozam/kockázat mutató:";"0"
"Bef. politika rövid leírása:";""
"Alap típusa:";"Nyilvános nyíltvégû"
"Alap fajtája:";"Alapok alapja"
"Alap indulási dátuma:";"2009/09/15"
"Alapkezelõ:";"AEGON Magyarország Befektetési Alapkezelõ Zrt."
"Letétkezelõ:";"UniCredit Bank Hungary Zrt."
"1 éves szórás:";"1,19%"
"5 éves szórás:";"2,08%"
"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2015/07/07";"1,434284";"8104993045";"0";"-13772590,73";"-0,17%";"-0,9%";"1,2%";"2,96%";"6,59%";"6,49%";""
"2015/07/06";"1,433296";"8113173061";"0";"-27619422,06";"-0,34%";"-0,81%";"1,23%";"2,87%";"6,56%";"6,49%";""
"2015/07/03";"1,435441";"8152975591";"0";"-280499,95";"-0%";"-0,66%";"1,37%";"2,96%";"6,61%";"6,61%";""
"2015/07/02";"1,436234";"8157760304";"0";"-2523224,29";"-0,03%";"-0,6%";"1,42%";"2,95%";"6,67%";"6,62%";""
"2015/07/01";"1,437635";"8168243622";"0";"-12012217,46";"-0,15%";"-0,43%";"1,52%";"3,12%";"6,75%";"6,65%";""
"2015/06/30";"1,43495";"8164977979";"0";"-6675952,29";"-0,08%";"-0,7%";"1,34%";"2,85%";"6,68%";"6,58%";""
"2015/06/29";"1,433157";"8161443279";"0";"-2096125,1";"-0,03%";"-0,55%";"1,21%";"2,72%";"6,63%";"6,57%";""
"2015/06/26";"1,442103";"8214497550";"0";"19133069,05";"0,23%";"0,13%";"1,91%";"3,44%";"7,06%";"6,65%";""
"2015/06/25";"1,441846";"8193903969";"0";"5355096,07";"0,07%";"-0,11%";"1,89%";"3,56%";"7,07%";"6,65%";""
"2015/06/24";"1,442578";"8192706056";"0";"6584030,03";"0,08%";"-0,23%";"1,94%";"3,7%";"7,07%";"6,68%";""
"2015/06/23";"1,442365";"8184913326";"0";"2669690,49";"0,03%";"-0,17%";"1,93%";"3,73%";"7,06%";"6,65%";""
"2015/06/22";"1,440748";"8173070723";"0";"18559040,86";"0,23%";"-0,32%";"1,81%";"3,67%";"7,02%";"6,6%";""
"2015/06/19";"1,438494";"8141754233";"0";"29897727,48";"0,37%";"-0,25%";"1,71%";"3,57%";"7,05%";"6,6%";""
"2015/06/18";"1,437873";"8108354605";"0";"16873303,26";"0,21%";"-0,13%";"1,75%";"3,51%";"7,17%";"6,6%";""
"2015/06/17";"1,439014";"8097902161";"0";"15956355,04";"0,2%";"-0,1%";"2,1%";"3,61%";"7,27%";"6,6%";""
"2015/06/16";"1,438894";"8081271849";"0";"39185791,61";"0,48%";"-0,2%";"2,1%";"3,52%";"7,27%";"6,58%";""
"2015/06/15";"1,438621";"8040560240";"0";"807788,71";"0,01%";"-0,01%";"1,71%";"3,49%";"7,26%";"6,56%";""
"2015/06/12";"1,441818";"8057618928";"0";"10870596,84";"0,13%";"0,19%";"1,77%";"3,8%";"7,46%";"6,64%";""
"2015/06/11";"1,44171";"8046145586";"0";"-21410244,38";"-0,27%";"0,25%";"1,78%";"3,79%";"7,42%";"6,64%";""
"2015/06/10";"1,441752";"8067790855";"0";"20317511,78";"0,25%";"0,38%";"1,69%";"3,91%";"7,44%";"6,67%";""
"2015/06/09";"1,442029";"8049019483";"0";"-9632699,29";"-0,12%";"0,26%";"1,64%";"4,13%";"7,45%";"6,69%";""
"2015/06/08";"1,444436";"8072103490";"0";"11527493,5";"0,14%";"0,39%";"1,79%";"4,3%";"7,5%";"6,73%";""
"2015/06/05";"1,445223";"8064967796";"0";"3065516,18";"0,04%";"0,4%";"1,86%";"4,53%";"7,75%";"6,88%";""
"2015/06/04";"1,445865";"8065483555";"0";"-35993663,26";"-0,45%";"0,49%";"1,86%";"4,65%";"7,79%";"6,89%";""
"2015/06/03";"1,447556";"8110952237";"0";"1436659,35";"0,02%";"0,63%";"2,07%";"4,82%";"7,85%";"6,68%";""
"2015/06/02";"1,447185";"8107437157";"0";"5950703,17";"0,07%";"0,54%";"2,11%";"4,85%";"7,84%";"6,67%";""
"2015/06/01";"1,446807";"8099370372";"0";"-13862973,3";"-0,17%";"0,6%";"2,11%";"4,93%";"7,83%";"6,68%";""
"2015/05/29";"1,445557";"8106223743";"0";"13618200,66";"0,17%";"0,52%";"1,93%";"4,82%";"7,57%";"6,61%";""
"2015/05/28";"1,445571";"8092683918";"0";"16701794,13";"0,21%";"0,52%";"1,93%";"4,94%";"7,61%";"6,61%";""
"2015/05/27";"1,446787";"8082775560";"0";"3130270,11";"0,04%";"0,6%";"2%";"5,04%";"7,64%";"6,67%";""
"2015/05/26";"1,446401";"8077489656";"0";"28898428,18";"0,36%";"0,66%";"2,03%";"5,06%";"7,63%";"6,75%";""
"2015/05/22";"1,447424";"8054283777";"0";"7398596,48";"0,09%";"1%";"2,28%";"5,11%";"7,52%";"6,72%";""
"2015/05/21";"1,446791";"8043366047";"0";"64506099,57";"0,8%";"0,95%";"2,23%";"5,19%";"7,55%";"6,71%";""
"2015/05/20";"1,446516";"7977343359";"0";"249890,01";"0%";"0,93%";"2,32%";"5,1%";"7,5%";"6,67%";""
"2015/05/19";"1,446444";"7976696411";"0";"23645588,33";"0,3%";"0,93%";"2,35%";"5,06%";"7,5%";"6,52%";""
"2015/05/18";"1,444842";"7944242471";"0";"-3432077,59";"-0,04%";"0,9%";"2,21%";"4,94%";"7,46%";"6,43%";""
"2015/05/15";"1,445557";"7951607565";"0";"32188474,8";"0,4%";"0,95%";"2,24%";"5%";"7,37%";"6,45%";""
"2015/05/14";"1,44348";"7908040339";"0";"8686488,51";"0,11%";"0,81%";"2,1%";"4,91%";"7,29%";"6,41%";""
"2015/05/13";"1,444174";"7903151722";"0";"17829376,52";"0,23%";"0,86%";"2,15%";"5,13%";"7,21%";"6,35%";""
"2015/05/12";"1,44311";"7879512808";"0";"32376053,08";"0,41%";"0,86%";"2,05%";"5,09%";"7,19%";"6,36%";""
"2015/05/11";"1,444339";"7853819635";"0";"19137202,03";"0,24%";"1,07%";"2,18%";"5,3%";"7,22%";"6,47%";""
"2015/05/08";"1,443125";"7828097203";"0";"16524287,44";"0,21%";"0,95%";"2,12%";"5,3%";"7,12%";"6,76%";""
"2015/05/07";"1,441642";"7803545501";"0";"10319886,58";"0,13%";"0,85%";"2,02%";"5,06%";"7,03%";"6,74%";""
"2015/05/06";"1,443145";"7801350529";"0";"-26241512,41";"-0,34%";"0,95%";"2,07%";"5,15%";"7,11%";"6,59%";""
"2015/05/05";"1,445351";"7839557345";"0";"7995755,35";"0,1%";"0,98%";"2,22%";"5,41%";"7,16%";"6,44%";""
"2015/05/04";"1,448719";"7849810928";"0";"24991897,56";"0,32%";"1,21%";"2,48%";"5,52%";"7,24%";"6,44%";""
"2015/04/30";"1,447322";"7817273556";"0";"-708,88";"-0%";"1,01%";"2,47%";"5,42%";"7,3%";"6,32%";""
"2015/04/29";"1,45004";"7831954724";"";"15036205,96";"0,19%";"1,3%";"2,72%";"5,65%";"7,36%";"6,36%";""
"2015/04/28";"1,452358";"7829414461";"0";"14101588,01";"0,18%";"1,44%";"2,96%";"5,95%";"7,42%";"6,4%";""
"2015/04/27";"1,454256";"7825526239";"";"49583849,07";"0,63%";"1,54%";"3,14%";"6,05%";"7,47%";"6,35%";""
"2015/04/24";"1,452623";"7767210699";"";"0,29";"0%";"1,48%";"3,1%";"6%";"8,21%";"6,33%";""
"2015/04/23";"1,452553";"7766836407";"";"19816581,63";"0,26%";"1,48%";"3,09%";"6,22%";"8,25%";"6,33%";""
"2015/04/22";"1,452717";"7747894500";"";"15192086,34";"0,2%";"1,77%";"3,11%";"6,23%";"8,17%";"6,37%";""
"2015/04/21";"1,451183";"7724537048";"";"8953181,83";"0,12%";"1,74%";"3%";"6,16%";"8,13%";"6,33%";""
"2015/04/20";"1,451583";"7717710568";"";"78179715,4";"1,01%";"1,75%";"3,09%";"6,19%";"8,14%";"6,34%";""
"2015/04/17";"1,450026";"7631336523";"";"3684500,22";"0,05%";"1,73%";"3,03%";"6,06%";"8,16%";"6,32%";""
"2015/04/16";"1,455472";"7656299918";"";"53308757,15";"0,7%";"2,12%";"3,5%";"6,5%";"8,34%";"6,4%";""
"2015/04/15";"1,455062";"7600849432";"";"4935526,27";"0,06%";"2,23%";"3,24%";"6,51%";"8,3%";"6,34%";""
"2015/04/14";"1,453472";"7587613570";"";"0,38";"0%";"2,24%";"3,1%";"6,24%";"8,26%";"6,34%";""
"2015/04/13";"1,454411";"7592515466";"";"1797931,06";"0,02%";"2,34%";"3,24%";"6,35%";"8,28%";"6,44%";""
"2015/04/10";"1,453826";"7587664361";"0";"20297376,07";"0,27%";"2,47%";"3,23%";"6,29%";"8,29%";"6,5%";""
"2015/04/09";"1,452815";"7562104589";"0";"5414270,08";"0,07%";"2,4%";"3,18%";"6,34%";"8,21%";"6,49%";""
"2015/04/08";"1,45045";"7544388978";"0";"3991409,24";"0,05%";"2,15%";"3,22%";"6,14%";"8,15%";"6,47%";""
"2015/04/07";"1,44728";"7523917814";"0";"8128504,37";"0,11%";"2,11%";"3,02%";"5,96%";"8,07%";"6,36%";""
"2015/04/03";"1,445014";"7504021871";"0";"-20477275,42";"-0,27%";"2,04%";"2,96%";"5,89%";"7,98%";"6,38%";""
"2015/04/02";"1,444831";"7523546226";"0";"16323019,77";"0,22%";"2,03%";"2,93%";"5,92%";"7,98%";"6,37%";""
"2015/04/01";"1,443872";"7502240321";"0";"-2374841,23";"-0,03%";"1,96%";"2,89%";"5,97%";"7,97%";"6,4%";""
"2015/03/31";"1,443086";"7500529878";"0";"28628969,53";"0,38%";"1,91%";"2,93%";"6,08%";"7,95%";"6,46%";""
"2015/03/30";"1,444993";"7481774828";"";"14378582,71";"0,19%";"2,05%";"3,07%";"6,22%";"8%";"6,51%";""
"2015/03/27";"1,441086";"7447205755";"";"36239912,08";"0,49%";"1,84%";"2,67%";"6,05%";"7,83%";"6,5%";""
"2015/03/26";"1,440255";"7406692321";"";"0,08";"0%";"1,78%";"2,61%";"5,99%";"7,81%";"6,49%";""
"2015/03/25";"1,443399";"7422860736";"";"20871384,65";"0,28%";"2%";"2,78%";"6,42%";"7,88%";"6,56%";""
"2015/03/24";"1,445846";"7414537973";"";"61377191,63";"0,83%";"2,17%";"2,99%";"6,69%";"7,94%";"6,66%";""
"2015/03/23";"1,444819";"7347937752";"";"37059670,04";"0,5%";"2,1%";"3,02%";"6,57%";"7,92%";"6,72%";""
"2015/03/20";"1,445404";"7313838220";"";"-0,48";"-0%";"2,2%";"3%";"6,58%";"7,93%";"6,76%";""
"2015/03/19";"1,44209";"7297069165";"";"29991519,35";"0,41%";"1,97%";"2,76%";"6,24%";"7,84%";"6,71%";""
"2015/03/18";"1,439787";"7255472212";"";"4663461,65";"0,06%";"1,88%";"2,6%";"6,09%";"7,79%";"6,67%";""
"2015/03/17";"1,440505";"7254424619";"";"20946729,21";"0,29%";"2,21%";"2,61%";"6,18%";"7,81%";"6,68%";""
"2015/03/16";"1,441771";"7239835093";"";"24138161,19";"0,33%";"2,3%";"2,75%";"6,31%";"7,84%";"6,74%";""
"2015/03/13";"1,438725";"7200452477";"";"12537469,61";"0,17%";"1,55%";"2,54%";"6,05%";"7,78%";"6,72%";""
"2015/03/12";"1,439097";"7189773531";"";"15276370,44";"0,21%";"1,57%";"2,56%";"6,22%";"7,83%";"6,73%";""
"2015/03/11";"1,43811";"7169576555";"";"14295609,78";"0,2%";"1,52%";"2,39%";"6,16%";"7,81%";"6,74%";""
"2015/03/10";"1,436248";"7146016610";"";"11226716,26";"0,16%";"1,3%";"2,21%";"6,1%";"7,77%";"6,71%";""
"2015/03/09";"1,438269";"7144829532";"";"12673636,74";"0,18%";"1,38%";"2,24%";"6,23%";"7,82%";"6,77%";""
"2015/03/06";"1,438787";"7134724578";"";"12296269,18";"0,17%";"1,4%";"2,21%";"6,19%";"7,87%";"6,8%";""
"2015/03/05";"1,439456";"7125740060";"";"4557540,28";"0,06%";"1,45%";"2,26%";"6,29%";"7,79%";"6,81%";""
"2015/03/04";"1,438871";"7118288446";"";"-20623853,35";"-0,29%";"1,37%";"2,23%";"6,3%";"7,76%";"6,87%";""
"2015/03/03";"1,43843";"7136724292";"";"13730108,66";"0,19%";"1,43%";"2,34%";"6,37%";"7,75%";"6,86%";""
"2015/03/02";"1,439353";"7127564808";"";"-4754538,99";"-0,07%";"1,56%";"2,51%";"6,43%";"7,77%";"6,89%";""
"2015/02/27";"1,438136";"7126288837";"";"29230416,7";"0,41%";"1,39%";"2,3%";"6,38%";"7,93%";"6,95%";""
"2015/02/26";"1,43693";"7091106930";"";"19686496,42";"0,28%";"1,36%";"2,32%";"6,29%";"7,93%";"6,93%";""
"2015/02/25";"1,436423";"7068925385";"";"21257394,86";"0,3%";"1,39%";"2,38%";"6,18%";"7,92%";"6,96%";""
"2015/02/24";"1,436597";"7048521704";"";"8868361,62";"0,13%";"1,42%";"2,48%";"6,12%";"7,92%";"6,93%";""
"2015/02/23";"1,434467";"7029215856";"";"23359649,71";"0,33%";"1,36%";"2,33%";"6,04%";"7,98%";"6,93%";""
"2015/02/20";"1,43312";"6999277534";"";"27951831,79";"0,4%";"1,38%";"2,31%";"5,95%";"7,86%";"6,89%";""
"2015/02/19";"1,433049";"6970980327";"";"10606820,45";"0,15%";"1,4%";"2,31%";"5,91%";"7,88%";"6,89%";""
"2015/02/18";"1,431983";"6955195904";"";"30135870,89";"0,43%";"1,3%";"2,33%";"5,81%";"7,85%";"6,88%";""
"2015/02/17";"1,431999";"6925137409";"";"25894409,87";"0,37%";"1,28%";"2,46%";"5,78%";"7,86%";"6,89%";""
"2015/02/16";"1,432034";"6899411626";"";"39812121,78";"0,58%";"1,29%";"2,46%";"5,87%";"7,93%";"6,94%";""
"2015/02/13";"1,431904";"6858976790";"";"16364680,87";"0,24%";"1,28%";"2,59%";"6,1%";"8,04%";"6,98%";""
"2015/02/12";"1,430855";"6837599273";"";"63153381,77";"0,92%";"1,18%";"2,61%";"5,99%";"8,19%";"6,97%";""
"2015/02/11";"1,429007";"6765696454";"";"21495579,28";"0,32%";"1,09%";"2,48%";"5,86%";"8,14%";"6,97%";""
"2015/02/10";"1,429787";"6747882086";"";"20833093,77";"0,31%";"1,11%";"2,62%";"5,99%";"8,16%";"7,02%";""
"2015/02/09";"1,429067";"6723661442";"";"22350295,1";"0,33%";"1,13%";"2,57%";"6,13%";"7,97%";"7,04%";""
"2015/02/06";"1,429538";"6703519803";"";"13430426,08";"0,2%";"1,1%";"2,64%";"6,26%";"7,88%";"7,04%";""
"2015/02/05";"1,431386";"6698737825";"";"16348393,89";"0,24%";"1,23%";"2,59%";"6,41%";"8,08%";"7,07%";""
"2015/02/04";"1,431331";"6682132665";"";"8321827,28";"0,12%";"1,25%";"2,53%";"6,44%";"8,08%";"6,97%";""
"2015/02/03";"1,43263";"6679867634";"";"34920697,22";"0,52%";"1,26%";"2,69%";"6,59%";"8,11%";"6,92%";""
"2015/02/02";"1,432932";"6646347699";"";"-705180,43";"-0,01%";"1,31%";"2,71%";"6,56%";"8,21%";"6,96%";""
"2015/01/30";"1,432835";"6646602918";"";"30450289,45";"0,46%";"1,45%";"2,46%";"6,54%";"8,58%";"7,06%";""
"2015/01/29";"1,431459";"6609798913";"";"17248316,25";"0,26%";"1,41%";"2,38%";"6,31%";"8,49%";"7,04%";""
"2015/01/28";"1,431766";"6593964478";"";"84341511,33";"1,28%";"1,5%";"2,4%";"6,17%";"8,5%";"7,02%";""
"2015/01/27";"1,432227";"6511718935";"";"13143031,83";"0,2%";"1,57%";"2,44%";"6,14%";"8,51%";"7,02%";""
"2015/01/26";"1,431434";"6494977751";"";"10168082,44";"0,16%";"1,59%";"2,39%";"5,98%";"8,56%";"7%";""
"2015/01/23";"1,431394";"6484628457";"";"43878887,52";"0,68%";"1,59%";"2,47%";"5,75%";"8,81%";"7,01%";""
"2015/01/22";"1,4274";"6422778030";"";"54706711,01";"0,85%";"1,31%";"2,22%";"5,26%";"8,84%";"6,95%";""
"2015/01/21";"1,426352";"6363395868";"";"37209720,05";"0,58%";"1,23%";"2,2%";"5,32%";"8,81%";"6,83%";""
"2015/01/20";"1,426642";"6327472362";"";"5370768,63";"0,08%";"1,32%";"2,32%";"5,41%";"8,82%";"6,81%";""
"2015/01/19";"1,425188";"6315658256";"";"4614290,14";"0,07%";"1,26%";"2,21%";"5,29%";"8,89%";"6,73%";""
"2015/01/16";"1,425303";"6311553211";"";"20451334,7";"0,32%";"1,35%";"2,22%";"5,29%";"9,19%";"6,82%";""
"2015/01/15";"1,423339";"6282433036";"";"5578005,87";"0,09%";"0,99%";"2,04%";"5,1%";"9,23%";"6,8%";""
"2015/01/14";"1,421653";"6269419853";"";"33102142,37";"0,53%";"0,84%";"2%";"5,07%";"9,19%";"6,73%";""
"2015/01/13";"1,421154";"6234128764";"";"37106035,54";"0,6%";"0,88%";"1,93%";"5,11%";"9,18%";"6,74%";""
"2015/01/12";"1,419165";"6188349581";"";"29443146,1";"0,48%";"0,77%";"1,79%";"5,04%";"9,01%";"6,73%";""
"2015/01/09";"1,418754";"6157122773";"";"-7611646,39";"-0,12%";"0,76%";"1,87%";"5,11%";"9,44%";"6,72%";""
"2015/01/08";"1,419946";"6169913868";"";"7991629,79";"0,13%";"1,05%";"1,94%";"5,2%";"9,47%";"6,74%";""
"2015/01/07";"1,417318";"6150517909";"";"9281438,39";"0,15%";"0,88%";"1,74%";"4,97%";"9,4%";"6,7%";""
"2015/01/06";"1,415921";"6135183272";"";"7783058,97";"0,13%";"0,85%";"1,63%";"4,98%";"9,36%";"6,75%";""
"2015/01/05";"1,415901";"6127313663";"";"-1020779,41";"-0,02%";"0,89%";"1,62%";"5,04%";"9,41%";"6,77%";""
"2014/12/31";"1,416106";"6129221728";"";"6694374,03";"0,11%";"1,01%";"1,5%";"5,1%";"9,14%";"6,94%";""
"2014/12/30";"1,415997";"6122056093";"";"21198793,98";"0,35%";"1%";"1,49%";"5,15%";"9,14%";"6,91%";""
"2014/12/29";"1,416079";"6101210598";"";"19877974,76";"0,33%";"0,96%";"1,49%";"";"9,15%";"6,89%";""
"2014/12/23";"1,415072";"6077008075";"";"29262063,19";"0,48%";"0,9%";"1,77%";"4,97%";"8,95%";"6,85%";""
"2014/12/22";"1,415196";"6048275964";"";"76628770,74";"1,27%";"0,88%";"1,83%";"4,92%";"8,98%";"6,9%";""
"2014/12/19";"1,414262";"5967706030";"";"19369027,81";"0,32%";"0,78%";"1,82%";"4,95%";"8,87%";"6,88%";""
"2014/12/18";"1,41317";"5943744088";"";"20241515,89";"0,34%";"0,71%";"1,73%";"4,89%";"8,84%";"6,87%";""
"2014/12/17";"1,409367";"5907561758";"";"18243613,03";"0,31%";"0,4%";"1,47%";"4,8%";"8,74%";"6,78%";""
"2014/12/16";"1,409357";"5889276358";"";"50296282,07";"0,85%";"0,44%";"1,39%";"4,5%";"8,74%";"6,67%";""
"2014/12/15";"1,414489";"5860242003";"";"57697316,16";"0,98%";"0,84%";"1,76%";"5,01%";"8,81%";"6,8%";""
"2014/12/12";"1,416788";"5811975690";"";"30001945,51";"0,52%";"0,97%";"2%";"5,24%";"8,9%";"6,86%";""
"2014/12/11";"1,416548";"5780994294";"";"39436220,05";"0,68%";"0,85%";"1,98%";"5,22%";"8,77%";"6,86%";""
"2014/12/10";"1,417749";"5746425972";"";"10019502,19";"0,17%";"0,9%";"2,18%";"5,31%";"8,8%";"6,89%";""
"2014/12/09";"1,418715";"5740315038";"";"2815927,61";"0,05%";"0,85%";"2,45%";"5,43%";"8,82%";"6,95%";""
"2014/12/08";"1,419094";"5739031844";"";"14548733,53";"0,25%";"0,7%";"2,47%";"5,55%";"8,8%";"6,98%";""
"2014/12/05";"1,418889";"5723656161";"";"14137823,97";"0,25%";"0,79%";"2,62%";"5,71%";"8,56%";"6,91%";""
"2014/12/04";"1,419404";"5711590664";"";"1873830,43";"0,03%";"0,85%";"2,74%";"5,64%";"8,73%";"6,91%";""
"2014/12/03";"1,418133";"5704604089";"";"4283927,74";"0,08%";"0,9%";"2,69%";"5,5%";"8,7%";"6,94%";""
"2014/12/02";"1,417245";"5696750761";"";"17072865,2";"0,3%";"0,94%";"2,68%";"5,27%";"8,68%";"6,92%";""
"2014/12/01";"1,41697";"5678575820";"";"-3559144,88";"-0,06%";"0,91%";"2,77%";"5,3%";"8,83%";"6,93%";""
"2014/11/28";"1,418235";"5687207691";"";"4140824,7";"0,07%";"1,06%";"2,96%";"5,5%";"9,14%";"7,05%";""
"2014/11/27";"1,418482";"5684056630";"";"24414262,71";"0,43%";"0,9%";"2,99%";"5,55%";"9,25%";"7,05%";""
"2014/11/26";"1,41767";"5656402545";"";"9468572,53";"0,17%";"0,94%";"2,97%";"5,45%";"9,23%";"6,97%";""
"2014/11/25";"1,416772";"5643357014";"";"13940774,86";"0,25%";"0,98%";"2,85%";"5,32%";"9,21%";"6,89%";""
"2014/11/24";"1,416423";"5628029519";"";"31350387,97";"0,56%";"1,04%";"2,82%";"5,34%";"8,97%";"6,9%";""
"2014/11/21";"1,415165";"5591708425";"";"51992129,55";"0,93%";"0,97%";"2,89%";"5,31%";"8,76%";"6,93%";""
"2014/11/20";"1,413655";"5533805344";"";"21177295,23";"0,38%";"0,92%";"2,71%";"5,18%";"8,63%";"6,91%";""
"2014/11/19";"1,413237";"5510998034";"";"21362051,35";"0,39%";"0,89%";"2,65%";"5,16%";"8,62%";"6,85%";""
"2014/11/18";"1,413639";"5491197528";"";"28348710,99";"0,52%";"1,02%";"2,68%";"5,19%";"8,63%";"6,8%";""
"2014/11/17";"1,413959";"5464085421";"";"108641918,19";"1,99%";"1,17%";"2,7%";"5,31%";"8,76%";"6,79%";""
"2014/11/14";"1,413838";"5354985209";"";"28772426,34";"0,54%";"1,18%";"2,76%";"5,36%";"8,65%";"6,82%";""
"2014/11/13";"1,4138";"5326069629";"";"11614868,88";"0,22%";"1,29%";"2,92%";"5,45%";"8,57%";"6,82%";""
"2014/11/12";"1,414172";"5315853103";"";"2294745,77";"0,04%";"1,41%";"2,98%";"5,5%";"8,58%";"6,82%";""
"2014/11/11";"1,41358";"5311333998";"";"17824379,67";"0,34%";"1,38%";"3,05%";"5,4%";"8,56%";"6,82%";""
"2014/11/10";"1,414098";"5295449401";"";"1521487,49";"0,03%";"1,5%";"3,09%";"5,38%";"8,6%";"6,84%";""
"2014/11/07";"1,413161";"5290420087";"";"4679990,86";"0,09%";"1,39%";"2,98%";"5,26%";"8,42%";"6,92%";""
"2014/11/06";"1,41393";"5288616438";"";"39699579,08";"0,75%";"1,52%";"3,02%";"5,36%";"8,58%";"6,94%";""
"2014/11/05";"1,413996";"5249161870";"";"20266050,29";"0,39%";"1,34%";"3,12%";"5,36%";"8,58%";"6,98%";""
"2014/11/04";"1,413713";"5227849298";"";"2862079,41";"0,05%";"1,27%";"2,97%";"5,35%";"8,57%";"7%";""
"2014/11/03";"1,41487";"5229263412";"";"-4474321,04";"-0,09%";"1,42%";"3,05%";"5,6%";"8,56%";"7,05%";""
"2014/10/31";"1,414446";"5232169317";"";"5896235,54";"0,11%";"1,25%";"3,02%";"5,57%";"8,41%";"7,01%";""
"2014/10/30";"1,412416";"5218772382";"";"5624695,29";"0,11%";"1%";"2,87%";"5,42%";"8,36%";"6,98%";""
"2014/10/29";"1,411614";"5210187550";"";"37187141,19";"0,71%";"0,97%";"2,85%";"5,39%";"8,34%";"6,88%";""
"2014/10/28";"1,410579";"5169207548";"";"20197953,5";"0,39%";"0,89%";"2,9%";"5,35%";"8,31%";"6,95%";""
"2014/10/27";"1,410029";"5147001940";"";"68626335,99";"1,33%";"0,85%";"2,83%";"5,36%";"8,31%";"6,79%";""
"2014/10/21";"1,408968";"5074554295";"";"27913968,03";"0,55%";"0,95%";"3,08%";"5,38%";"8,52%";"6,7%";""
"2014/10/20";"1,408037";"5043305672";"";"16180833,44";"0,32%";"0,98%";"3,01%";"5,48%";"8,54%";"6,67%";""
"2014/10/17";"1,407443";"5025004076";"";"38911742,74";"0,77%";"0,92%";"2,94%";"5,49%";"8,46%";"6,77%";""
"2014/10/16";"1,406293";"4982018274";"";"31571883,64";"0,63%";"0,86%";"2,9%";"5,44%";"8,37%";"6,75%";""
"2014/10/15";"1,409442";"4961531531";"";"23893690,51";"0,48%";"1,04%";"3,17%";"5,74%";"8,45%";"6,75%";""
"2014/10/14";"1,40979";"4938856974";"";"12049174,8";"0,24%";"1,15%";"3,04%";"5,86%";"8,46%";"6,81%";""
"2014/10/13";"1,408772";"4923250184";"";"5003103,76";"0,1%";"1,04%";"3,02%";"5,91%";"8,53%";"6,85%";""
"2014/10/10";"1,40828";"4916529430";"";"6473389,28";"0,13%";"1,05%";"2,96%";"5,89%";"8,57%";"6,93%";""
"2014/10/09";"1,408076";"4909344782";"";"8097048,12";"0,16%";"1,11%";"3,07%";"6,08%";"8,71%";"6,93%";""
"2014/10/08";"1,405135";"4891010666";"";"4551969,06";"0,09%";"0,88%";"2,82%";"6%";"8,63%";"6,93%";""
"2014/10/07";"1,404908";"4885669288";"";"33562637,83";"0,69%";"0,85%";"2,86%";"5,98%";"8,63%";"7,05%";""
"2014/10/06";"1,404032";"4849081224";"";"-6651695,48";"-0,14%";"0,77%";"2,83%";"5,98%";"8,65%";"7,08%";""
"2014/10/03";"1,403479";"4853820413";"";"15390415,72";"0,32%";"0,67%";"2,85%";"5,98%";"8,76%";"7,16%";""
"2014/10/02";"1,40365";"4839019512";"";"18682685,21";"0,39%";"0,61%";"2,9%";"6,03%";"8,73%";"7,16%";""
"2014/10/01";"1,403326";"4819224164";"";"4004744,77";"0,08%";"0,66%";"2,99%";"6,02%";"8,72%";"6,98%";""
"2014/09/30";"1,401956";"4810518551";"";"22633061,51";"0,47%";"0,48%";"3,06%";"6,1%";"8,68%";"6,92%";""
"2014/09/29";"1,4026";"4790084844";"";"9402172,04";"0,2%";"0,53%";"3,1%";"6,04%";"8,67%";"6,94%";""
"2014/09/26";"1,403597";"4784080890";"";"6458000,3";"0,13%";"0,67%";"3,29%";"6,03%";"8,85%";"7,02%";""
"2014/09/25";"1,404426";"4780444675";"";"14929247,56";"0,31%";"0,87%";"3,55%";"6,01%";"8,93%";"7,03%";""
"2014/09/24";"1,403849";"4763557544";"";"9616861,42";"0,2%";"0,92%";"3,59%";"6,3%";"8,92%";"6,98%";""
"2014/09/23";"1,402449";"4749199776";"";"37524105,94";"0,79%";"0,86%";"3,45%";"6,27%";"8,88%";"6,94%";""
"2014/09/22";"1,402893";"4713167335";"";"35275155,52";"0,75%";"0,95%";"3,48%";"6,31%";"8,79%";"6,98%";""
"2014/09/19";"1,403304";"4679262643";"";"6538891,7";"0,14%";"1,03%";"3,38%";"6,24%";"8,5%";"6,98%";""
"2014/09/18";"1,40324";"4672510644";"";"8448197,42";"0,18%";"1,02%";"3,4%";"6,61%";"8,39%";"6,98%";""
"2014/09/17";"1,403818";"4665983592";"";"46982295,8";"1,01%";"1,07%";"3,47%";"6,63%";"8,4%";"7,01%";""
"2014/09/16";"1,403173";"4616879044";"";"25823923,42";"0,56%";"0,95%";"3,47%";"6,6%";"8,38%";"7,01%";""
