"Letöltés idõpontja";"2017.04.21. 17:17"
"Alap neve:";"Aegon Tempó Allegro 10 Alapokba Fektetõ Részalap"
"Befektetési sorozat megjelölése:";""
"Befektetési jegy devizaneme:";"HUF"
"Kategória:";"Dinamikus"
"Földrajzi kitettség:";"Globális"
"Devizális kitettség:";""
"Egyéb jellemzõ kitettség:";""
"Hozam/kockázat mutató:";"0"
"Bef. politika rövid leírása:";""
"Alap típusa:";"Nyilvános nyíltvégû"
"Alap fajtája:";"Alapok alapja"
"Alap indulási dátuma:";"2014/10/27"
"Alapkezelõ:";"AEGON Magyarország Befektetési Alapkezelõ Zrt."
"Letétkezelõ:";"UniCredit Bank Hungary Zrt."
"1 éves szórás:";"5,31%"
"5 éves szórás:";""
"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2017/02/10";"1,094546";"141903546";"0";"85679,42";"0,06%";"6,75%";"7,13%";"12,93%";"";"";""
"2017/02/09";"1,090582";"141304260";"0";"185960,36";"0,13%";"6,93%";"6,55%";"12,6%";"";"";""
"2017/02/08";"1,087119";"140670197";"0";"212492,54";"0,15%";"6,59%";"6,39%";"11,91%";"";"";""
"2017/02/07";"1,088212";"140598922";"0";"147733,14";"0,11%";"7,01%";"6,75%";"11,31%";"";"";""
"2017/02/06";"1,08523";"140066314";"0";"436916,16";"0,31%";"7,28%";"6,45%";"11,01%";"";"";""
"2017/02/03";"1,086308";"139768097";"0";"192038,76";"0,14%";"6,87%";"7,29%";"10,56%";"";"";""
"2017/02/02";"1,079705";"138727661";"0";"4528413,56";"3,36%";"6,22%";"6,48%";"9,85%";"";"";""
"2017/02/01";"1,08544";"134912065";"0";"-117508,43";"-0,09%";"5,18%";"6,7%";"9,62%";"";"";""
"2017/01/31";"1,084104";"134863374";"0";"783,34";"0%";"5,06%";"6,32%";"9,25%";"";"";""
"2017/01/30";"1,086882";"135208174";"0";"58648,88";"0,04%";"5,32%";"6,59%";"9,53%";"";"";""
"2017/01/27";"1,093432";"135963992";"0";"-144391,86";"-0,11%";"5,91%";"6,84%";"10,72%";"";"";""
"2017/01/26";"1,08972";"135646321";"0";"197171,09";"0,15%";"5,6%";"6,56%";"10,45%";"";"";""
"2017/01/25";"1,087328";"135151831";"0";"-259231,31";"-0,19%";"5,21%";"6,3%";"10,48%";"";"";""
"2017/01/24";"1,077408";"134175669";"0";"-199947,62";"-0,15%";"4,21%";"5,3%";"9,03%";"";"";""
"2017/01/23";"1,073081";"133835948";"0";"653905,74";"0,49%";"4,16%";"4,87%";"8,59%";"";"";""
"2017/01/20";"1,075055";"133427039";"0";"1605390,2";"1,22%";"4,67%";"4,97%";"10,11%";"";"";""
"2017/01/19";"1,073154";"131588551";"0";"2166482,36";"1,67%";"4,71%";"4,99%";"9,15%";"";"";""
"2017/01/18";"1,072601";"129355377";"0";"22948,18";"0,02%";"4,94%";"4,87%";"9,41%";"";"";""
"2017/01/17";"1,071135";"129155661";"0";"275512,23";"0,21%";"5,25%";"4,43%";"8,97%";"";"";""
"2017/01/16";"1,074306";"129261687";"0";"1030936,39";"0,8%";"5,67%";"4,74%";"9,3%";"";"";""
"2017/01/13";"1,074545";"128259278";"0";"2540519,4";"2,02%";"5,85%";"5,12%";"8,02%";"";"";""
"2017/01/12";"1,074761";"125744030";"0";"421159,22";"0,33%";"5,52%";"5,27%";"7,58%";"";"";""
"2017/01/11";"1,08147";"126105176";"0";"-78857,86";"-0,06%";"6,34%";"6,06%";"8,91%";"";"";""
"2017/01/10";"1,078203";"125802846";"0";"269925,24";"0,22%";"5,78%";"6,21%";"8,49%";"";"";""
"2017/01/09";"1,077187";"125414630";"0";"489457,09";"0,39%";"5,87%";"6,11%";"8,39%";"";"";""
"2017/01/06";"1,075786";"124762694";"0";"-217444,74";"-0,17%";"5,52%";"6,03%";"6,78%";"";"";""
"2017/01/05";"1,079061";"125360614";"0";"-648492,21";"-0,51%";"5,77%";"6,31%";"6,76%";"";"";""
"2017/01/04";"1,080208";"126143049";"0";"519763,41";"0,41%";"5,65%";"6,27%";"7,2%";"";"";""
"2017/01/03";"1,079502";"125541181";"0";"123519,96";"0,1%";"5,82%";"6,13%";"6,58%";"";"";""
"2017/01/02";"1,071067";"124437674";"0";"462446,03";"0,37%";"5,06%";"5,3%";"5,75%";"";"";""
"2016/12/30";"1,06999";"123850566";"0";"1170556,6";"0,95%";"4,96%";"5,58%";"5,52%";"";"";""
"2016/12/29";"1,069527";"122626924";"0";"1072663,8";"0,88%";"4,98%";"5,64%";"5,1%";"";"";""
"2016/12/28";"1,0684";"121426174";"0";"2411086,17";"2,03%";"4,9%";"6,05%";"5,23%";"";"";""
"2016/12/27";"1,06859";"119036253";"0";"241079,58";"0,2%";"5,31%";"6,78%";"5,09%";"";"";""
"2016/12/23";"1,069211";"118864210";"0";"465239,19";"0,39%";"4,74%";"5,64%";"5,15%";"";"";""
"2016/12/22";"1,071251";"118624870";"0";"627668,77";"0,53%";"4,55%";"6,14%";"5,99%";"";"";""
"2016/12/21";"1,071961";"118075407";"0";"-1031439,93";"-0,86%";"4,86%";"6,6%";"6,03%";"";"";""
"2016/12/20";"1,074795";"119421736";"0";"136152,85";"0,11%";"5,65%";"7,21%";"6,21%";"";"";""
"2016/12/19";"1,071644";"118935871";"0";"-6003065,23";"-4,8%";"5,41%";"7,13%";"5,9%";"";"";""
"2016/12/16";"1,072082";"124990001";"0";"1779599,6";"1,44%";"5,79%";"7,38%";"5,87%";"";"";""
"2016/12/15";"1,071884";"123187646";"0";"2522347,48";"2,1%";"5,38%";"7,17%";"6,24%";"";"";""
"2016/12/14";"1,069086";"120350319";"0";"-1578129,86";"-1,29%";"5,47%";"7,17%";"6,57%";"";"";""
"2016/12/13";"1,071607";"122215967";"0";"486452,24";"0,4%";"5,69%";"7,34%";"6,36%";"";"";""
"2016/12/12";"1,065051";"120984784";"0";"-187668";"-0,15%";"4,47%";"6,27%";"5,71%";"";"";""
