"Letöltés idõpontja";"2017.04.21. 17:30"
"Alap neve:";"AEGON Nemzetközi Részvény Befektetési Alap"
"Befektetési sorozat megjelölése:";""
"Befektetési jegy devizaneme:";"HUF"
"Kategória:";"Részvény"
"Földrajzi kitettség:";"Fejlett piaci"
"Devizális kitettség:";"Egyéb"
"Egyéb jellemzõ kitettség:";""
"Hozam/kockázat mutató:";"0"
"Bef. politika rövid leírása:";""
"Alap típusa:";"Nyilvános nyíltvégû"
"Alap fajtája:";"Értékpapíralap"
"Alap indulási dátuma:";"1999/04/21"
"Alapkezelõ:";"AEGON Magyarország Befektetési Alapkezelõ Zrt."
"Letétkezelõ:";"Citibank Europe plc Magyarországi Fióktelepe"
"1 éves szórás:";"12,11%"
"5 éves szórás:";"12,14%"
"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2017/04/20";"1,391269";"4189752136";"0";"-49910287,12";"-1,18%";"4,5%";"12,1%";"12,81%";"9,5%";"10,16%";"2,95%"
"2017/04/19";"1,38844";"4231041513";"0";"-2684637,77";"-0,06%";"4,67%";"12,32%";"12,7%";"9,43%";"10,02%";"2,95%"
"2017/04/18";"1,392335";"4245603051";"0";"3214267,02";"0,08%";"4,88%";"12,92%";"13,84%";"9,53%";"10%";"3,01%"
"2017/04/13";"1,395793";"4252925171";"0";"-6640715,77";"-0,16%";"4,5%";"14,18%";"14,84%";"10,49%";"10,23%";"3,11%"
"2017/04/12";"1,401781";"4277839571";"0";"-441819,34";"-0,01%";"5,32%";"14,54%";"17,73%";"10,65%";"10,16%";"3,14%"
"2017/04/11";"1,405139";"4288530116";"0";"1053063,23";"0,02%";"4,08%";"15,45%";"18,68%";"10,74%";"10,33%";"3,22%"
"2017/04/10";"1,402241";"4278634434";"0";"1886164,62";"0,04%";"4,62%";"14,63%";"18,27%";"10,3%";"10,55%";"3,11%"
"2017/04/07";"1,398466";"4265234753";"0";"6452301,96";"0,15%";"4,4%";"14,66%";"19,02%";"9,8%";"10,05%";"3,14%"
"2017/04/06";"1,396227";"4251963970";"0";"-16340000,5";"-0,38%";"4,23%";"13,93%";"17,46%";"9,28%";"10,02%";"3,12%"
"2017/04/05";"1,390408";"4250515129";"0";"1746051,89";"0,04%";"2,99%";"13,11%";"18,02%";"9,13%";"9,89%";"3,05%"
"2017/04/04";"1,390706";"4249679697";"0";"5201712,98";"0,12%";"2,64%";"12,3%";"16,49%";"9,14%";"10,08%";"3,07%"
"2017/04/03";"1,388327";"4237217202";"0";"-1607092,77";"-0,04%";"2,46%";"12,43%";"16,21%";"8,91%";"9,96%";"3,03%"
"2017/03/31";"1,388519";"4239410507";"0";"3998920,71";"0,09%";"3,82%";"11,76%";"15,19%";"9,31%";"9,9%";"3,07%"
"2017/03/30";"1,393416";"4250348948";"0";"-12198195,82";"-0,29%";"4,19%";"12,15%";"14,94%";"9,29%";"9,97%";"3,1%"
"2017/03/29";"1,384718";"4235939415";"0";"-50441899,28";"-1,18%";"3,36%";"12,4%";"14,3%";"9,06%";"10,13%";"3,01%"
"2017/03/28";"1,375136";"4256720325";"0";"-375304,04";"-0,01%";"2,52%";"11,23%";"14,18%";"8,81%";"9,91%";"2,94%"
"2017/03/27";"1,368447";"4236388068";"0";"-222663,87";"-0,01%";"1,76%";"11,81%";"13,62%";"8,57%";"9,74%";"2,89%"
"2017/03/24";"1,372408";"4248873695";"0";"6142030,53";"0,14%";"1,84%";"11,23%";"13,83%";"8,95%";"9,63%";"2,89%"
"2017/03/23";"1,374608";"4249532856";"0";"-8957077,46";"-0,21%";"2%";"11,41%";"13,54%";"8,89%";"9,67%";"2,9%"
"2017/03/22";"1,367606";"4236797970";"0";"-2236542,9";"-0,05%";"1,41%";"10,03%";"13,23%";"8,71%";"9,5%";"2,94%"
"2017/03/21";"1,368948";"4243194179";"0";"-54601068,73";"-1,26%";"1,08%";"10,35%";"13,7%";"8,74%";"9,61%";"2,93%"
"2017/03/20";"1,383221";"4342605154";"0";"3930000,09";"0,09%";"1,48%";"12,41%";"14,72%";"9,18%";"9,73%";"3,18%"
"2017/03/17";"1,387556";"4352272516";"0";"2062041,92";"0,05%";"2,38%";"13,19%";"15,61%";"9,61%";"9,57%";"3,23%"
"2017/03/16";"1,39332";"4368281538";"0";"-1134206,1";"-0,03%";"2,8%";"13,66%";"15,08%";"9,94%";"9,66%";"3,28%"
"2017/03/14";"1,396167";"4378343863";"0";"-4455019,09";"-0,1%";"3,77%";"13,98%";"15,39%";"10,01%";"9,7%";"3,3%"
"2017/03/13";"1,398872";"4391290324";"0";"124039,81";"0%";"3,32%";"13,95%";"15,61%";"10,17%";"9,73%";"3,36%"
"2017/03/10";"1,398974";"4391486470";"0";"1200835,76";"0,03%";"4,08%";"13,61%";"17,37%";"9,44%";"9,9%";"3,16%"
"2017/03/09";"1,393459";"4372978361";"0";"-1997172,24";"-0,05%";"3,67%";"13,16%";"15,79%";"9,43%";"9,81%";"3,12%"
"2017/03/08";"1,390129";"4364520494";"0";"1167285,54";"0,03%";"5,43%";"11,1%";"16,02%";"9,34%";"9,98%";"3,09%"
"2017/03/07";"1,389101";"4360126510";"0";"2545113,73";"0,06%";"5,9%";"10,28%";"15,31%";"9,32%";"10,05%";"3,1%"
"2017/03/06";"1,390482";"4361913565";"0";"-29236784,14";"-0,66%";"6,9%";"10,01%";"15,1%";"8,97%";"10,23%";"3,15%"
"2017/03/03";"1,403017";"4430735953";"0";"-7819965,97";"-0,18%";"8,45%";"10,89%";"16,63%";"9,48%";"10,31%";"3,27%"
"2017/03/02";"1,39395";"4409871743";"0";"109704,36";"0%";"7,75%";"10,17%";"15,59%";"8,98%";"10,16%";"3,2%"
"2017/03/01";"1,394935";"4412878087";"0";"11331274,27";"0,26%";"8,07%";"11,57%";"16,8%";"9,01%";"10,22%";"3,13%"
"2017/02/28";"1,372289";"4330090129";"0";"-2211426,02";"-0,05%";"7,25%";"10,51%";"16,98%";"8,41%";"9,83%";"2,91%"
"2017/02/27";"1,374791";"4340200342";"0";"1436806,24";"0,03%";"6,64%";"10,71%";"17,2%";"8,3%";"9,78%";"2,94%"
"2017/02/24";"1,377756";"4348120910";"0";"-2286556,73";"-0,05%";"6,84%";"10,58%";"20,43%";"8,65%";"9,99%";"2,65%"
"2017/02/23";"1,381056";"4360827559";"0";"13088934,53";"0,3%";"8,04%";"10,66%";"20,74%";"8,74%";"10,05%";"2,68%"
"2017/02/22";"1,381282";"4348450101";"0";"4697517,72";"0,11%";"8,45%";"11,08%";"19,13%";"8,74%";"10,05%";"2,69%"
"2017/02/21";"1,378621";"4335384469";"0";"1097388,28";"0,03%";"7,9%";"10,66%";"20,27%";"8,67%";"9,97%";"2,7%"
"2017/02/20";"1,36859";"4302750325";"0";"-19574562,07";"-0,45%";"6,97%";"9,85%";"19,4%";"8,22%";"9,65%";"2,64%"
"2017/02/17";"1,366134";"4314568269";"0";"3086009,13";"0,07%";"7,19%";"9,38%";"18,26%";"8,69%";"9,49%";"2,58%"
"2017/02/16";"1,363333";"4302642379";"0";"5788069,25";"0,13%";"7,2%";"9,08%";"20,63%";"8,71%";"9,2%";"2,56%"
"2017/02/15";"1,372225";"4324879472";"0";"-1728510,42";"-0,04%";"8,32%";"8,78%";"22,79%";"8,95%";"9,8%";"2,63%"
"2017/02/14";"1,361323";"4292234115";"0";"-6306973,28";"-0,15%";"7,94%";"7,82%";"23,65%";"8,66%";"9,69%";"2,47%"
"2017/02/13";"1,358348";"4289147168";"0";"-1040228,3";"-0,02%";"8,53%";"7,59%";"23,38%";"8,37%";"9,66%";"2,43%"
"2017/02/10";"1,350403";"4265094019";"0";"-441728,24";"-0,01%";"8,66%";"7,49%";"22,05%";"8,95%";"9,59%";"2,43%"
"2017/02/09";"1,345861";"4251188872";"0";"-2225441,75";"-0,05%";"9,55%";"6,52%";"21,91%";"8,92%";"9,43%";"2,4%"
"2017/02/08";"1,341226";"4238766014";"0";"23168,95";"0%";"10,2%";"6,4%";"20,68%";"8,8%";"9,46%";"2,31%"
"2017/02/07";"1,339154";"4232194601";"0";"3368542,24";"0,08%";"10,56%";"6,28%";"18,3%";"8,74%";"9,2%";"2,32%"
"2017/02/06";"1,330272";"4200778177";"0";"-22407996,07";"-0,53%";"11,74%";"5,57%";"17,52%";"8,87%";"8,82%";"2,2%"
"2017/02/03";"1,335644";"4240240547";"0";"1195368,29";"0,03%";"11,32%";"7,52%";"14,88%";"9,08%";"9,14%";"2,22%"
"2017/02/02";"1,320052";"4189559543";"0";"218491,28";"0,01%";"9,45%";"6,34%";"13,01%";"8,11%";"9,06%";"2,1%"
"2017/02/01";"1,332474";"4228763737";"0";"-421884,56";"-0,01%";"7,18%";"6,08%";"11,68%";"8,44%";"9,31%";"2,23%"
"2017/01/31";"1,334431";"4235397012";"0";"-3188889,35";"-0,07%";"7,34%";"5,37%";"11,28%";"8,5%";"9,61%";"2,18%"
"2017/01/30";"1,342562";"4264412596";"0";"-4636169,31";"-0,11%";"7,99%";"6,02%";"11,96%";"8,5%";"9,63%";"2,28%"
"2017/01/27";"1,354482";"4306951716";"0";"-576544,34";"-0,01%";"8,37%";"6,1%";"14,15%";"9,83%";"9,81%";"2,48%"
"2017/01/26";"1,350616";"4295233594";"0";"3068366,04";"0,07%";"8,35%";"5,95%";"13,89%";"9,49%";"9,72%";"2,45%"
"2017/01/25";"1,345939";"4277302042";"0";"-536462,68";"-0,01%";"7,81%";"5,64%";"14,83%";"9,36%";"9,25%";"2,53%"
"2017/01/24";"1,332328";"4234578253";"0";"4114739,57";"0,1%";"6,42%";"4,26%";"12,23%";"8,99%";"8,99%";"2,34%"
"2017/01/23";"1,325609";"4209129064";"0";"-188220,43";"-0%";"6,06%";"3,73%";"11,67%";"8,22%";"8,55%";"2,36%"
"2017/01/20";"1,331299";"4227385218";"0";"4804141,41";"0,11%";"7,27%";"3,89%";"15,8%";"8,23%";"8,65%";"2,47%"
"2017/01/19";"1,326503";"4207369243";"0";"1821820,06";"0,04%";"7,31%";"4,36%";"12,65%";"8,28%";"8,74%";"2,43%"
"2017/01/18";"1,327571";"4208933412";"0";"-60864355,45";"-1,43%";"7,67%";"3,92%";"13,4%";"8,3%";"8,64%";"2,5%"
"2017/01/17";"1,322286";"4252799896";"0";"-1292915,2";"-0,03%";"8,01%";"4,09%";"12,92%";"8,16%";"8,4%";"2,37%"
"2017/01/16";"1,333129";"4288977192";"0";"3445935,72";"0,08%";"8,84%";"4,94%";"13,85%";"8,48%";"8,67%";"2,56%"
"2017/01/13";"1,335668";"4293693230";"0";"543467,4";"0,01%";"9,26%";"5,65%";"11,01%";"9,26%";"9%";"2,45%"
"2017/01/12";"1,331007";"4278168217";"0";"-25737300,43";"-0,59%";"8,76%";"5,6%";"8,95%";"8,77%";"8,74%";"2,42%"
"2017/01/11";"1,350046";"4365469474";"0";"555711,65";"0,01%";"10,92%";"7,32%";"12,05%";"9,28%";"9,05%";"2,65%"
"2017/01/10";"1,340269";"4333303164";"0";"1845317,8";"0,04%";"9,57%";"7,12%";"11,08%";"9,02%";"8,75%";"2,65%"
"2017/01/09";"1,342481";"4338606549";"0";"-2880447,2";"-0,07%";"10,07%";"7,3%";"11,27%";"9,12%";"9,08%";"2,71%"
"2017/01/06";"1,339564";"4332053628";"0";"-10718344,54";"-0,24%";"9,3%";"7,98%";"6,31%";"9,3%";"8,85%";"2,68%"
"2017/01/05";"1,350088";"4376890038";"0";"-904316,79";"-0,02%";"9,83%";"8,57%";"5,79%";"9,66%";"8,7%";"2,76%"
"2017/01/04";"1,354966";"4393611754";"0";"-1336675,39";"-0,03%";"9,41%";"8,11%";"7,33%";"9,79%";"9,05%";"2,86%"
"2017/01/03";"1,354979";"4394990596";"0";"517581,54";"0,01%";"9,73%";"7,97%";"6,12%";"9,79%";"9,33%";"2,94%"
"2017/01/02";"1,341153";"4349632479";"0";"-50777,7";"-0%";"7,95%";"6,87%";"5,04%";"9,68%";"9,41%";"2,76%"
"2016/12/30";"1,337409";"4337540560";"0";"4175900,79";"0,1%";"7,65%";"7,06%";"4,23%";"9,47%";"9,84%";"2,66%"
"2016/12/29";"1,339688";"4340748891";"0";"-4541707,41";"-0,1%";"8,74%";"7,93%";"3,55%";"";"9,97%";"2,67%"
"2016/12/28";"1,34135";"4350681311";"0";"1709131,19";"0,04%";"8,5%";"10,26%";"4,75%";"9,62%";"10,49%";"2,64%"
"2016/12/27";"1,344765";"4360044413";"0";"-4465601,83";"-0,1%";"9,87%";"12,53%";"4,27%";"9,71%";"10,31%";"2,66%"
"2016/12/23";"1,347611";"4373746867";"0";"-1289641,19";"-0,03%";"9,22%";"7,85%";"4,49%";"9,79%";"10,31%";"2,86%"
"2016/12/22";"1,348642";"4378383663";"0";"6732746,17";"0,15%";"8,5%";"8,87%";"6,66%";"10,01%";"10,49%";"2,87%"
"2016/12/21";"1,354287";"4389949301";"0";"16411,71";"0%";"9,16%";"10,23%";"7,25%";"10,16%";"11,23%";"2,87%"
"2016/12/20";"1,363025";"4418257191";"0";"-53196364,54";"-1,2%";"10,77%";"11,87%";"7,13%";"10,4%";"11,23%";"2,92%"
"2016/12/19";"1,356596";"4450362985";"0";"3564328";"0,08%";"10,49%";"12,13%";"6,63%";"10,44%";"11,53%";"2,82%"
"2016/12/16";"1,355361";"4442750439";"0";"-1580399,94";"-0,04%";"10,56%";"12,32%";"5,38%";"10,73%";"11,43%";"2,77%"
"2016/12/15";"1,358733";"4455387881";"0";"171527,93";"0%";"10%";"12,82%";"6,59%";"10,97%";"11,23%";"2,79%"
"2016/12/14";"1,345413";"4411540751";"0";"269703,02";"0,01%";"9,84%";"12,13%";"7,52%";"10,6%";"11,1%";"2,75%"
"2016/12/13";"1,353875";"4439015819";"0";"829421,79";"0,02%";"10,29%";"12,51%";"6,88%";"10,83%";"10,83%";"2,9%"
"2016/12/12";"1,341963";"4399137241";"0";"1480798,59";"0,03%";"7,9%";"10,49%";"5,94%";"10,46%";"10,72%";"2,8%"
"2016/12/09";"1,344131";"4404761049";"0";"-601810,98";"-0,01%";"9,16%";"9,34%";"5,17%";"9,99%";"10,25%";"2,79%"
"2016/12/08";"1,318559";"4321551134";"0";"-578388,13";"-0,01%";"5,38%";"7,11%";"2,58%";"9,14%";"10,46%";"2,59%"
"2016/12/07";"1,311763";"4299852785";"0";"-628982,43";"-0,01%";"4,14%";"6,14%";"1,01%";"8,95%";"10,1%";"2,59%"
"2016/12/06";"1,300784";"4264488231";"0";"-30773806,16";"-0,72%";"2,91%";"5,82%";"0,04%";"8,65%";"9,82%";"2,52%"
"2016/12/05";"1,299787";"4291969887";"0";"-4356227,99";"-0,1%";"2,98%";"4,93%";"-0,03%";"8,85%";"9,56%";"2,52%"
"2016/12/02";"1,293728";"4276298649";"0";"1999986,54";"0,05%";"2,25%";"3,86%";"-3,16%";"7,91%";"9,46%";"2,55%"
"2016/12/01";"1,290755";"4264476281";"0";"-10554946,1";"-0,25%";"3,24%";"3,46%";"-3,58%";"8,01%";"9,63%";"2,53%"
"2016/11/30";"1,287033";"4262703817";"0";"-482542,66";"-0,01%";"2,86%";"1,98%";"-3,89%";"7,9%";"8,92%";"2,45%"
"2016/11/29";"1,288707";"4268731341";"0";"-12601625,73";"-0,3%";"3,15%";"2,41%";"-3,97%";"7,95%";"9,95%";"2,4%"
"2016/11/28";"1,279512";"4250785405";"0";"6757409,83";"0,16%";"3,04%";"1,68%";"-4,66%";"7,82%";"9,92%";"2,4%"
"2016/11/25";"1,289214";"4276208670";"0";"819907,06";"0,02%";"3,82%";"2,59%";"-3,68%";"8,08%";"10,19%";"2,36%"
"2016/11/24";"1,289501";"4276340534";"0";"6578316,3";"0,16%";"3,5%";"3,38%";"-3,02%";"8,19%";"10,77%";"2,36%"
"2016/11/23";"1,278286";"4232627401";"0";"3480011,96";"0,08%";"2,42%";"4,49%";"-3,77%";"7,88%";"10,75%";"2,23%"
"2016/11/22";"1,273698";"4213968213";"0";"-33437600,86";"-0,78%";"2,43%";"3,69%";"-3,84%";"7,75%";"10,46%";"2,18%"
"2016/11/21";"1,277684";"4260697944";"0";"-666602,11";"-0,02%";"2,56%";"4,02%";"-3,54%";"7,92%";"10,36%";"2,25%"
"2016/11/18";"1,279429";"4267184515";"0";"-2922826,98";"-0,07%";"2,34%";"4,78%";"-3,61%";"8,06%";"9,5%";"2,21%"
"2016/11/17";"1,274531";"4253760217";"0";"2189294,08";"0,05%";"2,05%";"5,29%";"-3,69%";"7,72%";"8,91%";"2,17%"
"2016/11/16";"1,271808";"4242487560";"0";"2287128,47";"0,05%";"1,76%";"4,96%";"-2,56%";"7,64%";"8,52%";"2,16%"
"2016/11/15";"1,26677";"4223403769";"0";"825165,04";"0,02%";"0,42%";"4,54%";"-2,19%";"7,5%";"8,19%";"2,12%"
"2016/11/14";"1,261221";"4204081885";"0";"1536296,57";"0,04%";"-0,11%";"4,09%";"-2,61%";"7,55%";"8,14%";"2,06%"
"2016/11/11";"1,251615";"4170537199";"0";"-1056296,08";"-0,03%";"-1,09%";"3,26%";"-5,4%";"7,49%";"8,07%";"1,99%"
"2016/11/10";"1,242764";"4142093390";"0";"-853254,4";"-0,02%";"-1,08%";"1,74%";"-6,59%";"7,44%";"8,46%";"1,92%"
"2016/11/09";"1,228552";"4095568737";"0";"-3013529,28";"-0,07%";"-2,76%";"2,06%";"-7,92%";"7,02%";"8,15%";"1,77%"
"2016/11/08";"1,217059";"4060240376";"0";"-15142360";"-0,37%";"-3,45%";"1,97%";"-8,99%";"6,69%";"7,67%";"1,65%"
"2016/11/07";"1,211292";"4056071649";"0";"531937,79";"0,01%";"-3,87%";"1,49%";"-9,42%";"6,87%";"7,77%";"1,61%"
"2016/11/04";"1,190505";"3985942534";"0";"-6735618,65";"-0,17%";"-4,83%";"0,27%";"-11,21%";"6,09%";"7,76%";"1,5%"
"2016/11/03";"1,199855";"4024035888";"0";"-12076663,91";"-0,3%";"-3,41%";"0,94%";"-9,93%";"6,95%";"7,62%";"1,58%"
"2016/11/02";"1,206062";"4056991867";"0";"-20342188,35";"-0,48%";"-2,85%";"-0,37%";"-8,33%";"7,13%";"7,93%";"1,68%"
"2016/10/28";"1,243179";"4202815505";"0";"-1500633,6";"-0,04%";"-1,62%";"1,04%";"-5,17%";"8,69%";"8,24%";"1,84%"
"2016/10/27";"1,24982";"4226775385";"0";"-736225,2";"-0,02%";"-2,1%";"0,81%";"-3,62%";"8,85%";"8,36%";"1,9%"
"2016/10/26";"1,246572";"4216525262";"0";"-62489,36";"-0%";"-2,21%";"0,61%";"-4,29%";"8,76%";"9,29%";"1,81%"
"2016/10/25";"1,248403";"4222781194";"0";"44973168,61";"1,07%";"-2,01%";"1,32%";"-2,21%";"8,81%";"9,54%";"1,78%"
"2016/10/24";"1,251941";"4189648020";"0";"-910246,99";"-0,02%";"-2,03%";"1,44%";"-1,93%";"8,88%";"9,3%";"1,83%"
"2016/10/21";"1,249917";"4183783435";"0";"-286047,7";"-0,01%";"-2,18%";"1,32%";"0,01%";"8,81%";"9,54%";"1,89%"
"2016/10/20";"1,241051";"4154390744";"0";"5314864,87";"0,13%";"-3,15%";"0,63%";"-0,77%";"8,54%";"9,96%";"1,82%"
"2016/10/19";"1,236135";"4132640731";"0";"-47738584,41";"-1,14%";"-2,75%";"0,34%";"-1,08%";"8,39%";"9,82%";"1,7%"
"2016/10/18";"1,233053";"4169956563";"0";"120210,31";"0%";"-3,48%";"0,82%";"-1,31%";"8,3%";"9,5%";"1,6%"
"2016/10/17";"1,224273";"4140144877";"0";"1449073,86";"0,03%";"-3,63%";"0,23%";"-2,02%";"8,02%";"10,02%";"1,58%"
"2016/10/14";"1,224867";"4140703840";"0";"1911534,88";"0,05%";"-3,36%";"0,21%";"-0,46%";"8,44%";"9,7%";"1,6%"
"2016/10/13";"1,222443";"4130601675";"0";"-7718915,03";"-0,19%";"-3,31%";"0,58%";"-1,31%";"8,55%";"9,87%";"1,58%"
"2016/10/12";"1,223808";"4142941507";"0";"561490,37";"0,01%";"-2,9%";"2,78%";"-1,86%";"8,59%";"9,67%";"1,59%"
"2016/10/11";"1,217141";"4119813366";"0";"-6739152,67";"-0,16%";"-3,24%";"2,8%";"-2,79%";"8,39%";"9,73%";"1,57%"
"2016/10/10";"1,223245";"4147247308";"0";"26392,65";"0%";"-2,23%";"3,17%";"-2,3%";"8,59%";"9,99%";"1,46%"
"2016/10/07";"1,219688";"4135161463";"0";"-384322,52";"-0,01%";"-1,81%";"3,8%";"-2,32%";"8,66%";"10,02%";"1,4%"
"2016/10/06";"1,225562";"4155462515";"0";"-15818195,11";"-0,38%";"-1,21%";"3,1%";"-1,68%";"8,65%";"10,39%";"1,45%"
"2016/10/05";"1,229232";"4183771796";"0";"-7157092,08";"-0,17%";"-1,15%";"4,34%";"-0,73%";"8,76%";"10,81%";"1,47%"
"2016/10/04";"1,238375";"4222100923";"0";"-1274557,77";"-0,03%";"-1,19%";"3,73%";"1,59%";"9,03%";"11,7%";"1,52%"
"2016/10/03";"1,234867";"4211411737";"0";"-3986137,91";"-0,09%";"-1,6%";"3,36%";"1,3%";"9,15%";"11,5%";"1,6%"
"2016/09/30";"1,242413";"4241157242";"0";"-2851705,49";"-0,07%";"-0,55%";"2,48%";"3,18%";"8,81%";"11,46%";"1,65%"
"2016/09/29";"1,232009";"4208469502";"0";"-2199107,14";"-0,05%";"-0,74%";"1,69%";"4,02%";"8,17%";"11%";"1,56%"
"2016/09/28";"1,236254";"4225176854";"0";"-52085,11";"-0%";"1,62%";"2,65%";"3,78%";"8,3%";"11,29%";"1,61%"
"2016/09/27";"1,223945";"4183159637";"0";"2492554,06";"0,06%";"2,42%";"1,62%";"0,5%";"7,94%";"10,58%";"1,53%"
"2016/09/26";"1,218685";"4162700337";"0";"1560917,88";"0,04%";"0,29%";"1,19%";"0,07%";"7,68%";"11,1%";"1,52%"
"2016/09/23";"1,233822";"4212823954";"0";"1260102,62";"0,03%";"-1,25%";"1,91%";"2,59%";"8,32%";"11,7%";"1,67%"
"2016/09/22";"1,242981";"4242827448";"0";"-31685223,75";"-0,74%";"0,34%";"2,91%";"3,49%";"8,43%";"11,52%";"1,74%"
"2016/09/21";"1,240592";"4266297091";"0";"3310628,87";"0,08%";"0,98%";"3,04%";"1,55%";"8,37%";"10,45%";"1,65%"
"2016/09/20";"1,230519";"4228373098";"0";"1548559,93";"0,04%";"1%";"2,05%";"2,11%";"8,07%";"9,79%";"1,62%"
"2016/09/19";"1,227837";"4217611886";"0";"2709078,11";"0,06%";"1,49%";"1,83%";"1,88%";"8,13%";"10,02%";"1,59%"
"2016/09/16";"1,22587";"4208150516";"0";"2123710,66";"0,05%";"1,58%";"1,25%";"-1,9%";"7,78%";"9,88%";"1,63%"
"2016/09/15";"1,235218";"4238100303";"0";"-3875558,06";"-0,09%";"2,56%";"2,09%";"-0,07%";"7,99%";"10,1%";"1,7%"
"2016/09/14";"1,224909";"4206572775";"0";"1155340,19";"0,03%";"2,08%";"1,23%";"0,17%";"7,69%";"10,21%";"1,61%"
"2016/09/13";"1,22761";"4214690640";"0";"-3585162,58";"-0,08%";"2,02%";"1,46%";"-0,84%";"7,77%";"10,63%";"1,61%"
"2016/09/12";"1,243678";"4273488171";"0";"549193,14";"0,01%";"2,4%";"2,79%";"0,46%";"8,26%";"11,34%";"1,73%"
"2016/09/09";"1,231352";"4230590198";"0";"277634,08";"0,01%";"0,17%";"2,32%";"-1,03%";"8,23%";"11,15%";"1,65%"
"2016/09/08";"1,251185";"4298448880";"0";"-1074067,6";"-0,02%";"1,64%";"4,43%";"0,09%";"8,75%";"11,46%";"1,81%"
"2016/09/07";"1,259559";"4328299032";"0";"-42404651,99";"-0,97%";"1,92%";"4,56%";"2,43%";"8,99%";"11,63%";"1,87%"
"2016/09/06";"1,264011";"4386152244";"0";"1776275,88";"0,04%";"2,83%";"4,63%";"3,16%";"9,12%";"12,5%";"1,91%"
"2016/09/05";"1,262235";"4378215696";"0";"-2595377,92";"-0,06%";"1,9%";"4,48%";"3,02%";"9,22%";"12,21%";"1,74%"
"2016/09/02";"1,265249";"4391271697";"0";"-140391,74";"-0%";"1,58%";"4,92%";"2,65%";"9,83%";"11,95%";"1,77%"
"2016/09/01";"1,250265";"4339405789";"0";"-4726850,75";"-0,11%";"0,22%";"4,69%";"2,41%";"9,67%";"11,25%";"1,65%"
"2016/08/31";"1,252139";"4350643983";"0";"259071,58";"0,01%";"-0,24%";"6,45%";"-0,64%";"9,73%";"11,43%";"1,78%"
"2016/08/30";"1,251225";"4347209344";"0";"240749,3";"0,01%";"-0,86%";"6,37%";"-0,89%";"9,7%";"11,81%";"1,74%"
"2016/08/29";"1,249323";"4340360723";"0";"709125,76";"0,02%";"-0,72%";"6,21%";"-1,04%";"9,45%";"12%";"1,76%"
"2016/08/26";"1,24179";"4313484949";"0";"-1835279,69";"-0,04%";"-0,91%";"5,86%";"2,42%";"9,21%";"12,38%";"1,65%"
"2016/08/25";"1,241769";"4315247252";"0";"15868328,26";"0,37%";"-1,19%";"6,98%";"4,32%";"9,16%";"12,41%";"1,65%"
"2016/08/24";"1,245913";"4313726702";"0";"-163449,75";"-0%";"-0,11%";"8,9%";"5%";"9,28%";"12,25%";"1,72%"
"2016/08/23";"1,248055";"4321306683";"0";"1323270,59";"0,03%";"2,02%";"9,12%";"-4,71%";"9,34%";"12,61%";"1,81%"
"2016/08/22";"1,24354";"4304355315";"0";"-720745,9";"-0,02%";"1,24%";"7,25%";"-5,06%";"9,14%";"12,69%";"1,66%"
"2016/08/19";"1,245819";"4312965850";"0";"3375708,23";"0,08%";"2,46%";"8,68%";"-4,88%";"9,13%";"12,71%";"1,69%"
"2016/08/18";"1,250206";"4324765839";"0";"6985487,06";"0,16%";"2,39%";"8,81%";"-5,58%";"9,25%";"12,54%";"1,72%"
"2016/08/17";"1,248988";"4313573800";"0";"-42770774,67";"-0,98%";"3,18%";"8,12%";"-6,09%";"9,22%";"11,54%";"1,85%"
"2016/08/16";"1,24986";"4359386023";"0";"1628897,95";"0,04%";"3,15%";"10,59%";"-5,39%";"9,24%";"11,65%";"1,78%"
"2016/08/15";"1,261502";"4398348078";"0";"10887714,61";"0,25%";"4,11%";"12,88%";"-4,51%";"9,55%";"11,72%";"1,92%"
"2016/08/12";"1,262555";"4391122661";"0";"8547956,69";"0,19%";"4,43%";"14,68%";"-4,92%";"9,49%";"11,67%";"2,24%"
"2016/08/11";"1,265383";"4392391244";"0";"1418701,77";"0,03%";"4,4%";"17,2%";"-6,12%";"9,65%";"12,19%";"2,26%"
"2016/08/10";"1,256275";"4359367109";"0";"-436940,57";"-0,01%";"2,85%";"13,54%";"-8,06%";"9,38%";"12,82%";"2,21%"
"2016/08/09";"1,26343";"4384634917";"0";"503242,66";"0,01%";"4,95%";"14,44%";"-6,66%";"9,59%";"12,38%";"2,17%"
"2016/08/08";"1,260596";"4374297628";"0";"1148215,56";"0,03%";"5,62%";"13,42%";"-6,87%";"9,37%";"12,53%";"2,13%"
"2016/08/05";"1,260059";"4371286499";"0";"-590176,88";"-0,01%";"5,73%";"11,31%";"-8,04%";"9,18%";"11,37%";"1,97%"
"2016/08/04";"1,250929";"4340199402";"0";"-35451175,33";"-0,82%";"5,35%";"9,07%";"-7,11%";"8,59%";"10,94%";"1,9%"
"2016/08/03";"1,242195";"4345099737";"0";"477231,73";"0,01%";"4,5%";"6,84%";"-7,78%";"8,34%";"9,99%";"1,89%"
"2016/08/02";"1,241382";"4341779008";"0";"-607928,38";"-0,01%";"2,55%";"6,28%";"-8,44%";"8,32%";"9,8%";"1,78%"
